date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-13 13:03:00,10.55,10.56,10.56,10.54,1461.0,1542151.0,10.458,,
2026-01-13 13:04:00,10.56,10.58,10.59,10.56,2570.0,2716432.0,10.46,,
2026-01-13 13:05:00,10.58,10.57,10.59,10.56,3016.0,3190494.0,10.462,,
2026-01-13 13:06:00,10.57,10.56,10.57,10.56,1634.0,1727032.0,10.463,,
2026-01-13 13:07:00,10.56,10.56,10.58,10.56,1926.0,2036629.0,10.464,,
2026-01-13 13:08:00,10.56,10.57,10.57,10.56,1072.0,1133013.0,10.464,,
2026-01-13 13:09:00,10.57,10.57,10.58,10.57,1347.0,1424216.0,10.465,,
2026-01-13 13:10:00,10.57,10.54,10.57,10.54,1439.0,1519405.0,10.465,,
2026-01-13 13:11:00,10.54,10.56,10.56,10.54,1005.0,1060087.0,10.466,,
2026-01-13 13:12:00,10.56,10.53,10.56,10.53,1371.0,1446497.0,10.466,,
2026-01-13 13:13:00,10.53,10.52,10.54,10.52,799.0,841346.0,10.467,,
2026-01-13 13:14:00,10.52,10.52,10.53,10.52,204.0,214689.0,10.467,,
2026-01-13 13:15:00,10.52,10.5,10.52,10.5,1639.0,1722982.0,10.467,,
2026-01-13 13:16:00,10.5,10.5,10.5,10.49,814.0,854320.0,10.467,,
2026-01-13 13:17:00,10.5,10.49,10.5,10.49,592.0,621335.0,10.467,,
2026-01-13 13:18:00,10.49,10.5,10.52,10.5,1638.0,1721185.0,10.468,,
2026-01-13 13:19:00,10.5,10.51,10.51,10.5,233.0,244869.0,10.468,,
2026-01-13 13:20:00,10.51,10.5,10.51,10.5,516.0,541894.0,10.468,,
2026-01-13 13:21:00,10.5,10.49,10.5,10.49,805.0,845094.0,10.468,,
2026-01-13 13:22:00,10.49,10.48,10.49,10.48,748.0,784481.0,10.468,,
2026-01-13 13:23:00,10.48,10.49,10.49,10.49,566.0,593657.0,10.468,,
2026-01-13 13:24:00,10.49,10.5,10.5,10.48,559.0,586781.0,10.468,,
2026-01-13 13:25:00,10.5,10.48,10.5,10.48,1281.0,1343926.0,10.468,,
2026-01-13 13:26:00,10.48,10.48,10.49,10.47,732.0,767254.0,10.468,,
2026-01-13 13:27:00,10.48,10.48,10.49,10.47,265.0,277705.0,10.468,,
2026-01-13 13:28:00,10.48,10.48,10.48,10.47,633.0,663231.0,10.468,,
2026-01-13 13:29:00,10.48,10.47,10.48,10.47,366.0,383408.0,10.468,,
2026-01-13 13:30:00,10.47,10.48,10.48,10.47,562.0,588850.0,10.468,,
2026-01-13 13:31:00,10.48,10.47,10.48,10.47,1220.0,1277679.0,10.468,,
2026-01-13 13:32:00,10.47,10.46,10.46,10.45,1037.0,1084560.0,10.468,,
2026-01-13 13:33:00,10.46,10.45,10.45,10.44,1583.0,1654048.0,10.468,,
2026-01-13 13:34:00,10.45,10.48,10.48,10.44,2687.0,2810897.0,10.468,,
2026-01-13 13:35:00,10.48,10.49,10.49,10.47,1140.0,1195106.0,10.468,,
2026-01-13 13:36:00,10.49,10.49,10.49,10.48,1232.0,1291363.0,10.468,,
2026-01-13 13:37:00,10.49,10.49,10.49,10.48,447.0,469032.0,10.468,,
2026-01-13 13:38:00,10.49,10.47,10.49,10.47,1347.0,1411820.0,10.468,,
2026-01-13 13:39:00,10.47,10.48,10.48,10.47,191.0,200082.0,10.468,,
2026-01-13 13:40:00,10.48,10.48,10.48,10.48,830.0,869788.0,10.468,,
2026-01-13 13:41:00,10.48,10.49,10.49,10.48,404.0,423650.0,10.468,,
2026-01-13 13:42:00,10.49,10.49,10.49,10.48,247.0,259077.0,10.468,,
2026-01-13 13:43:00,10.49,10.49,10.5,10.48,714.0,749115.0,10.468,,
2026-01-13 13:44:00,10.49,10.51,10.51,10.5,524.0,550288.0,10.469,,
2026-01-13 13:45:00,10.51,10.5,10.51,10.5,488.0,512821.0,10.469,,
2026-01-13 13:46:00,10.5,10.51,10.51,10.5,506.0,531774.0,10.469,,
2026-01-13 13:47:00,10.51,10.51,10.51,10.5,534.0,561175.0,10.469,,
2026-01-13 13:48:00,10.51,10.51,10.51,10.5,467.0,490723.0,10.469,,
2026-01-13 13:49:00,10.51,10.51,10.51,10.5,528.0,554814.0,10.469,,
2026-01-13 13:50:00,10.51,10.52,10.53,10.51,2692.0,2830825.0,10.469,,
2026-01-13 13:51:00,10.52,10.51,10.52,10.51,288.0,302756.0,10.47,,
2026-01-13 13:52:00,10.51,10.52,10.52,10.51,471.0,495524.0,10.47,10.505999999999998,
2026-01-13 13:53:00,10.52,10.51,10.52,10.51,874.0,919397.0,10.47,10.505000000000003,
2026-01-13 13:54:00,10.51,10.52,10.52,10.51,728.0,765589.0,10.47,10.503800000000002,
2026-01-13 13:55:00,10.52,10.51,10.52,10.51,356.0,374488.0,10.47,10.5026,
2026-01-13 13:56:00,10.51,10.51,10.52,10.51,669.0,703923.0,10.47,10.501600000000002,
2026-01-13 13:57:00,10.51,10.53,10.53,10.51,296.0,311498.0,10.47,10.501,
2026-01-13 13:58:00,10.53,10.54,10.54,10.52,619.0,651288.0,10.47,10.500399999999999,
2026-01-13 13:59:00,10.54,10.54,10.54,10.53,1045.0,1101343.0,10.471,10.4998,
2026-01-13 14:00:00,10.54,10.53,10.54,10.53,651.0,685860.0,10.471,10.499600000000001,
2026-01-13 14:01:00,10.53,10.52,10.54,10.52,948.0,998244.0,10.471,10.4988,
2026-01-13 14:02:00,10.52,10.54,10.54,10.52,599.0,631055.0,10.471,10.498999999999999,
2026-01-13 14:03:00,10.54,10.53,10.54,10.53,918.0,967334.0,10.471,10.4992,
2026-01-13 14:04:00,10.53,10.52,10.54,10.52,788.0,829672.0,10.472,10.4992,
2026-01-13 14:05:00,10.52,10.54,10.54,10.52,1380.0,1454005.0,10.472,10.5,
2026-01-13 14:06:00,10.54,10.54,10.55,10.53,2478.0,2612515.0,10.473,10.5008,
2026-01-13 14:07:00,10.54,10.53,10.54,10.53,675.0,710959.0,10.473,10.501600000000002,
2026-01-13 14:08:00,10.53,10.52,10.53,10.51,621.0,653350.0,10.473,10.502,
2026-01-13 14:09:00,10.52,10.52,10.53,10.52,321.0,338004.0,10.473,10.5022,
2026-01-13 14:10:00,10.52,10.51,10.52,10.51,1115.0,1172916.0,10.473,10.5024,
2026-01-13 14:11:00,10.51,10.52,10.53,10.51,1104.0,1161560.0,10.473,10.503,
2026-01-13 14:12:00,10.52,10.52,10.53,10.52,738.0,776627.0,10.474,10.503799999999998,
2026-01-13 14:13:00,10.52,10.52,10.53,10.52,437.0,459998.0,10.474,10.5044,
2026-01-13 14:14:00,10.52,10.52,10.53,10.52,993.0,1044660.0,10.474,10.5048,
2026-01-13 14:15:00,10.52,10.52,10.53,10.52,277.0,291423.0,10.474,10.5056,
2026-01-13 14:16:00,10.52,10.51,10.52,10.51,1494.0,1571536.0,10.474,10.5062,
2026-01-13 14:17:00,10.51,10.51,10.52,10.51,680.0,715188.0,10.474,10.5068,
2026-01-13 14:18:00,10.51,10.54,10.54,10.51,1290.0,1357912.0,10.474,10.508,
2026-01-13 14:19:00,10.54,10.53,10.54,10.53,1056.0,1112639.0,10.475,10.5092,
2026-01-13 14:20:00,10.53,10.53,10.54,10.53,473.0,498435.0,10.475,10.5102,
2026-01-13 14:21:00,10.53,10.56,10.56,10.53,1319.0,1391253.0,10.475,10.511999999999999,
2026-01-13 14:22:00,10.56,10.55,10.57,10.55,5186.0,5474638.0,10.477,10.513800000000002,
2026-01-13 14:23:00,10.55,10.54,10.55,10.54,704.0,742697.0,10.477,10.5156,
2026-01-13 14:24:00,10.54,10.53,10.55,10.53,1892.0,1994551.0,10.477,10.516599999999999,
2026-01-13 14:25:00,10.53,10.54,10.55,10.53,1137.0,1197753.0,10.478,10.5176,
2026-01-13 14:26:00,10.54,10.51,10.54,10.51,1656.0,1743060.0,10.478,10.517999999999999,
2026-01-13 14:27:00,10.51,10.47,10.52,10.47,5718.0,5998398.0,10.478,10.5176,
2026-01-13 14:28:00,10.47,10.46,10.48,10.45,4552.0,4760830.0,10.478,10.5174,
2026-01-13 14:29:00,10.46,10.45,10.46,10.45,1128.0,1179672.0,10.478,10.5168,
2026-01-13 14:30:00,10.45,10.46,10.46,10.44,2824.0,2951394.0,10.478,10.516399999999999,
2026-01-13 14:31:00,10.46,10.47,10.47,10.45,1902.0,1990024.0,10.477,10.515999999999998,
2026-01-13 14:32:00,10.47,10.49,10.5,10.47,2771.0,2905817.0,10.477,10.515999999999998,
2026-01-13 14:33:00,10.49,10.48,10.5,10.48,1468.0,1539537.0,10.478,10.515799999999999,
2026-01-13 14:34:00,10.48,10.48,10.49,10.47,1126.0,1180142.0,10.478,10.5152,
2026-01-13 14:35:00,10.48,10.49,10.49,10.48,1247.0,1307579.0,10.478,10.515,
2026-01-13 14:36:00,10.49,10.48,10.49,10.47,1596.0,1673031.0,10.478,10.514399999999998,
2026-01-13 14:37:00,10.48,10.48,10.49,10.47,1949.0,2042167.0,10.478,10.513799999999998,
2026-01-13 14:38:00,10.48,10.48,10.48,10.47,669.0,700860.0,10.478,10.5132,
2026-01-13 14:39:00,10.48,10.48,10.48,10.46,2147.0,2248283.0,10.478,10.512599999999999,
2026-01-13 14:40:00,10.48,10.49,10.49,10.47,1726.0,1809245.0,10.478,10.512,
2026-01-13 14:41:00,10.49,10.48,10.49,10.48,2964.0,3106611.0,10.478,10.511400000000002,
2026-01-13 14:42:00,10.48,10.47,10.48,10.46,2280.0,2388072.0,10.478,10.510400000000002,
2026-01-13 14:43:00,10.47,10.47,10.48,10.46,711.0,744369.0,10.478,10.509599999999999,
2026-01-13 14:44:00,10.47,10.48,10.48,10.46,2430.0,2545227.0,10.478,10.508799999999999,
2026-01-13 14:45:00,10.48,10.47,10.48,10.47,758.0,794192.0,10.478,10.508,
2026-01-13 14:46:00,10.47,10.48,10.48,10.47,3473.0,3639100.0,10.478,10.5074,
2026-01-13 14:47:00,10.48,10.46,10.48,10.46,1494.0,1564598.0,10.478,10.505999999999998,
2026-01-13 14:48:00,10.46,10.46,10.47,10.45,2064.0,2158762.0,10.477,10.5044,
2026-01-13 14:49:00,10.46,10.46,10.47,10.45,1854.0,1938466.0,10.477,10.5028,
2026-01-13 14:50:00,10.46,10.47,10.47,10.44,1989.0,2079797.0,10.477,10.501600000000002,
2026-01-13 14:51:00,10.47,10.47,10.48,10.46,3037.0,3179263.0,10.477,10.500599999999999,
2026-01-13 14:52:00,10.47,10.46,10.48,10.46,2575.0,2696473.0,10.477,10.499,
2026-01-13 14:53:00,10.46,10.48,10.48,10.47,1346.0,1409867.0,10.477,10.498,
2026-01-13 14:54:00,10.48,10.48,10.49,10.46,2035.0,2130781.0,10.477,10.4972,
2026-01-13 14:55:00,10.48,10.49,10.49,10.46,1998.0,2091694.0,10.477,10.496200000000002,
2026-01-13 14:56:00,10.49,10.49,10.5,10.46,5907.0,6198983.0,10.477,10.495200000000002,
2026-01-13 14:57:00,10.49,10.48,10.5,10.47,1642.0,1722599.0,10.477,10.4942,
2026-01-13 14:58:00,10.48,10.48,10.48,10.48,10.0,10480.0,10.477,10.4934,
2026-01-13 14:59:00,10.48,10.48,10.48,10.48,0.0,0.0,10.477,10.4926,
2026-01-13 15:00:00,10.48,10.5,10.5,10.5,1721.0,1807050.0,10.477,10.4924,
2026-01-14 09:30:00,10.5,10.55,10.55,10.55,937.0,988535.0,10.55,10.493000000000002,
2026-01-14 09:31:00,10.55,10.59,10.6,10.55,4524.0,4785786.0,10.573,10.4944,
2026-01-14 09:32:00,10.59,10.62,10.62,10.57,6610.0,7003777.0,10.585,10.4964,
2026-01-14 09:33:00,10.62,10.53,10.57,10.53,4122.0,4349511.0,10.577,10.496599999999999,
2026-01-14 09:34:00,10.53,10.53,10.53,10.5,3590.0,3774883.0,10.566,10.4968,
2026-01-14 09:35:00,10.53,10.49,10.53,10.49,4263.0,4482988.0,10.557,10.496400000000001,
2026-01-14 09:36:00,10.49,10.51,10.51,10.48,2382.0,2500516.0,10.552,10.496400000000001,
2026-01-14 09:37:00,10.51,10.58,10.61,10.49,5987.0,6317865.0,10.552,10.4972,
2026-01-14 09:38:00,10.58,10.57,10.6,10.54,3351.0,3544518.0,10.554,10.498,
2026-01-14 09:39:00,10.57,10.54,10.58,10.53,2171.0,2288694.0,10.554,10.498199999999999,
2026-01-14 09:40:00,10.54,10.54,10.55,10.51,3668.0,3865643.0,10.552,10.4978,
2026-01-14 09:41:00,10.54,10.51,10.55,10.51,2025.0,2133145.0,10.552,10.497,
2026-01-14 09:42:00,10.51,10.53,10.53,10.52,2881.0,3031576.0,10.55,10.4968,
2026-01-14 09:43:00,10.53,10.53,10.56,10.51,3842.0,4046368.0,10.548,10.4968,
2026-01-14 09:44:00,10.53,10.58,10.59,10.55,2320.0,2453451.0,10.55,10.4976,
2026-01-14 09:45:00,10.58,10.58,10.58,10.56,1216.0,1285190.0,10.55,10.498999999999999,
2026-01-14 09:46:00,10.58,10.59,10.64,10.57,6292.0,6674603.0,10.556,10.5014,
2026-01-14 09:47:00,10.59,10.64,10.68,10.59,8871.0,9439270.0,10.567,10.505,
2026-01-14 09:48:00,10.64,10.64,10.65,10.62,3752.0,3989157.0,10.57,10.508799999999999,
2026-01-14 09:49:00,10.64,10.65,10.67,10.63,3844.0,4094724.0,10.574,10.512599999999999,
2026-01-14 09:50:00,10.65,10.67,10.7,10.65,7052.0,7528888.0,10.583,10.5166,
2026-01-14 09:51:00,10.67,10.65,10.67,10.64,3175.0,3383368.0,10.586,10.5198,
2026-01-14 09:52:00,10.65,10.66,10.66,10.62,3377.0,3593628.0,10.588,10.523399999999999,
2026-01-14 09:53:00,10.66,10.68,10.68,10.64,2584.0,2754393.0,10.59,10.5274,
2026-01-14 09:54:00,10.68,10.69,10.7,10.68,2028.0,2167747.0,10.592,10.531399999999998,
2026-01-14 09:55:00,10.69,10.72,10.73,10.69,3884.0,4159789.0,10.597,10.536200000000001,
2026-01-14 09:56:00,10.72,10.71,10.75,10.7,4417.0,4738538.0,10.602,10.5408,
2026-01-14 09:57:00,10.71,10.74,10.74,10.71,2919.0,3131087.0,10.606,10.546000000000001,
2026-01-14 09:58:00,10.74,10.71,10.74,10.71,2090.0,2242178.0,10.608,10.5506,
2026-01-14 09:59:00,10.71,10.76,10.76,10.71,5272.0,5658341.0,10.614,10.556,
2026-01-14 10:00:00,10.76,10.74,10.77,10.72,3522.0,3780762.0,10.617,10.5612,
2026-01-14 10:01:00,10.74,10.71,10.74,10.7,3315.0,3553161.0,10.62,10.565999999999999,
2026-01-14 10:02:00,10.71,10.7,10.71,10.7,1794.0,1920566.0,10.621,10.570600000000002,
2026-01-14 10:03:00,10.7,10.67,10.69,10.66,2765.0,2952695.0,10.623,10.5744,
2026-01-14 10:04:00,10.67,10.71,10.73,10.68,2853.0,3053999.0,10.625,10.5792,
2026-01-14 10:05:00,10.71,10.69,10.72,10.69,1581.0,1690956.0,10.625,10.5834,
2026-01-14 10:06:00,10.69,10.68,10.68,10.67,2045.0,2182488.0,10.626,10.587800000000001,
2026-01-14 10:07:00,10.68,10.68,10.68,10.66,1171.0,1249455.0,10.627,10.5922,
2026-01-14 10:08:00,10.68,10.67,10.69,10.66,7132.0,7614279.0,10.629,10.5964,
2026-01-14 10:09:00,10.67,10.66,10.67,10.65,1968.0,2098088.0,10.63,10.6002,
2026-01-14 10:10:00,10.66,10.66,10.67,10.65,874.0,931898.0,10.63,10.604000000000001,
2026-01-14 10:11:00,10.66,10.65,10.66,10.64,3231.0,3440048.0,10.63,10.6078,
2026-01-14 10:12:00,10.65,10.67,10.67,10.64,1683.0,1793453.0,10.63,10.611600000000001,
2026-01-14 10:13:00,10.67,10.68,10.69,10.67,2074.0,2215081.0,10.631,10.615599999999999,
2026-01-14 10:14:00,10.68,10.67,10.68,10.66,991.0,1057055.0,10.631,10.6192,
2026-01-14 10:15:00,10.67,10.68,10.68,10.66,1845.0,1967721.0,10.632,10.623,
2026-01-14 10:16:00,10.68,10.67,10.69,10.67,755.0,806179.0,10.632,10.626800000000001,
2026-01-14 10:17:00,10.67,10.69,10.69,10.67,1140.0,1217727.0,10.632,10.631000000000002,
2026-01-14 10:18:00,10.69,10.69,10.69,10.68,759.0,811257.0,10.633,10.6352,
2026-01-14 10:19:00,10.69,10.68,10.7,10.67,1981.0,2117221.0,10.633,10.638800000000002,
2026-01-14 10:20:00,10.68,10.68,10.69,10.67,1222.0,1304643.0,10.634,10.6414,
2026-01-14 10:21:00,10.68,10.69,10.69,10.68,1049.0,1120990.0,10.634,10.643400000000002,
2026-01-14 10:22:00,10.69,10.7,10.7,10.68,1459.0,1559096.0,10.635,10.645,
2026-01-14 10:23:00,10.7,10.7,10.71,10.69,1914.0,2048189.0,10.635,10.648400000000002,
2026-01-14 10:24:00,10.7,10.73,10.73,10.7,1351.0,1447956.0,10.636,10.6524,
2026-01-14 10:25:00,10.73,10.74,10.74,10.73,1776.0,1906453.0,10.637,10.657399999999997,
2026-01-14 10:26:00,10.74,10.73,10.75,10.72,4382.0,4704276.0,10.64,10.661799999999998,
2026-01-14 10:27:00,10.73,10.72,10.73,10.71,1479.0,1585138.0,10.64,10.6646,
2026-01-14 10:28:00,10.72,10.73,10.73,10.72,1022.0,1096357.0,10.641,10.6678,
2026-01-14 10:29:00,10.73,10.72,10.73,10.7,1045.0,1119728.0,10.641,10.6714,
2026-01-14 10:30:00,10.72,10.7,10.72,10.7,1772.0,1896787.0,10.642,10.6746,
2026-01-14 10:31:00,10.7,10.68,10.71,10.68,1687.0,1802840.0,10.642,10.677999999999999,
2026-01-14 10:32:00,10.68,10.67,10.68,10.67,1071.0,1143702.0,10.643,10.6808,
2026-01-14 10:33:00,10.67,10.68,10.68,10.67,1402.0,1497191.0,10.643,10.683800000000002,
2026-01-14 10:34:00,10.68,10.69,10.69,10.67,933.0,996814.0,10.643,10.686,
2026-01-14 10:35:00,10.69,10.7,10.7,10.68,2564.0,2739160.0,10.644,10.688400000000001,
2026-01-14 10:36:00,10.7,10.67,10.7,10.67,1009.0,1077942.0,10.644,10.69,
2026-01-14 10:37:00,10.67,10.68,10.68,10.67,1280.0,1366730.0,10.644,10.6908,
2026-01-14 10:38:00,10.68,10.68,10.69,10.68,533.0,569365.0,10.644,10.691600000000001,
2026-01-14 10:39:00,10.68,10.67,10.68,10.67,1053.0,1124247.0,10.644,10.692,
2026-01-14 10:40:00,10.67,10.67,10.7,10.67,2367.0,2530932.0,10.645,10.692,
2026-01-14 10:41:00,10.67,10.68,10.68,10.67,691.0,737911.0,10.645,10.6926,
2026-01-14 10:42:00,10.68,10.67,10.68,10.67,1588.0,1695017.0,10.645,10.6928,
2026-01-14 10:43:00,10.67,10.68,10.69,10.67,808.0,863079.0,10.645,10.6928,
2026-01-14 10:44:00,10.68,10.72,10.72,10.68,732.0,783281.0,10.646,10.693400000000002,
2026-01-14 10:45:00,10.72,10.71,10.72,10.71,2593.0,2778644.0,10.647,10.6932,
2026-01-14 10:46:00,10.71,10.72,10.72,10.71,523.0,560643.0,10.647,10.693399999999999,
2026-01-14 10:47:00,10.72,10.72,10.72,10.71,830.0,889173.0,10.647,10.693,
2026-01-14 10:48:00,10.72,10.71,10.71,10.7,2184.0,2338215.0,10.648,10.693000000000001,
2026-01-14 10:49:00,10.71,10.7,10.72,10.7,298.0,319245.0,10.648,10.6918,
2026-01-14 10:50:00,10.7,10.71,10.71,10.7,258.0,276236.0,10.648,10.691200000000002,
2026-01-14 10:51:00,10.71,10.7,10.71,10.7,523.0,559795.0,10.648,10.690999999999999,10.56835
2026-01-14 10:52:00,10.7,10.72,10.72,10.7,724.0,775394.0,10.648,10.691399999999998,10.56915
2026-01-14 10:53:00,10.72,10.71,10.71,10.7,773.0,827743.0,10.648,10.6922,10.5698
2026-01-14 10:54:00,10.71,10.7,10.71,10.69,1254.0,1342294.0,10.649,10.691999999999998,10.570450000000001
2026-01-14 10:55:00,10.7,10.73,10.73,10.71,688.0,737556.0,10.649,10.6928,10.5713
2026-01-14 10:56:00,10.73,10.72,10.72,10.7,1487.0,1592588.0,10.649,10.693599999999998,10.5721
2026-01-14 10:57:00,10.72,10.72,10.72,10.71,554.0,593870.0,10.65,10.6944,10.572849999999999
2026-01-14 10:58:00,10.72,10.71,10.72,10.71,620.0,664078.0,10.65,10.6952,10.573550000000001
2026-01-14 10:59:00,10.71,10.71,10.71,10.7,923.0,988438.0,10.65,10.6962,10.574399999999999
2026-01-14 11:00:00,10.71,10.71,10.71,10.7,1202.0,1286787.0,10.65,10.6972,10.575149999999999
2026-01-14 11:01:00,10.71,10.71,10.71,10.7,292.0,312655.0,10.651,10.698400000000001,10.57605
2026-01-14 11:02:00,10.71,10.71,10.71,10.7,381.0,407899.0,10.651,10.699199999999998,10.577
2026-01-14 11:03:00,10.71,10.72,10.73,10.7,2256.0,2417811.0,10.651,10.7,10.578000000000001
2026-01-14 11:04:00,10.72,10.74,10.74,10.72,1399.0,1501327.0,10.652,10.701400000000001,10.5792
2026-01-14 11:05:00,10.74,10.72,10.74,10.72,615.0,660013.0,10.652,10.7022,10.5803
2026-01-14 11:06:00,10.72,10.73,10.73,10.72,1234.0,1323771.0,10.653,10.703400000000002,10.581499999999998
2026-01-14 11:07:00,10.73,10.73,10.73,10.72,1099.0,1178602.0,10.653,10.704199999999998,10.58265
2026-01-14 11:08:00,10.73,10.73,10.73,10.72,798.0,855873.0,10.653,10.705,10.58375
2026-01-14 11:09:00,10.73,10.72,10.73,10.71,1505.0,1613448.0,10.654,10.7058,10.584850000000001
2026-01-14 11:10:00,10.72,10.71,10.72,10.71,342.0,366460.0,10.654,10.7064,10.58595
2026-01-14 11:11:00,10.71,10.71,10.72,10.7,862.0,923095.0,10.654,10.706799999999998,10.5871
