date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-15 10:20:00,10.75,10.74,10.75,10.74,641.0,688792.0,10.683,10.7254,10.615499999999999
2026-01-15 10:21:00,10.74,10.75,10.75,10.73,972.0,1043746.0,10.683,10.730799999999999,10.615699999999999
2026-01-15 10:22:00,10.74,10.74,10.75,10.73,263.0,282457.0,10.683,10.736199999999998,10.6158
2026-01-15 10:23:00,10.74,10.71,10.74,10.71,1489.0,1596502.0,10.684,10.7394,10.61565
2026-01-15 10:24:00,10.71,10.72,10.72,10.71,737.0,789706.0,10.684,10.7412,10.61565
2026-01-15 10:25:00,10.71,10.7,10.71,10.7,1684.0,1802729.0,10.684,10.742,10.615500000000003
2026-01-15 10:26:00,10.7,10.7,10.71,10.7,786.0,841125.0,10.684,10.7438,10.615350000000001
2026-01-15 10:27:00,10.69,10.7,10.7,10.69,367.0,392361.0,10.684,10.7458,10.6152
2026-01-15 10:28:00,10.7,10.71,10.72,10.7,1317.0,1410219.0,10.684,10.749,10.615149999999998
2026-01-15 10:29:00,10.72,10.72,10.72,10.71,963.0,1032051.0,10.685,10.752,10.6152
2026-01-15 10:30:00,10.71,10.71,10.72,10.71,293.0,313833.0,10.685,10.752399999999998,10.6152
2026-01-15 10:31:00,10.72,10.72,10.72,10.71,849.0,909516.0,10.685,10.7526,10.615350000000001
2026-01-15 10:32:00,10.72,10.72,10.73,10.72,524.0,561934.0,10.685,10.7524,10.615499999999999
2026-01-15 10:33:00,10.73,10.73,10.74,10.72,896.0,961421.0,10.685,10.7526,10.615649999999999
2026-01-15 10:34:00,10.74,10.73,10.74,10.72,534.0,573007.0,10.685,10.753400000000001,10.615849999999998
2026-01-15 10:35:00,10.73,10.74,10.74,10.73,847.0,909347.0,10.686,10.753400000000001,10.61615
2026-01-15 10:36:00,10.73,10.71,10.74,10.71,619.0,663793.0,10.686,10.751799999999998,10.6163
2026-01-15 10:37:00,10.72,10.71,10.72,10.71,429.0,459844.0,10.686,10.750399999999999,10.61645
2026-01-15 10:38:00,10.71,10.71,10.72,10.71,189.0,202467.0,10.686,10.748800000000001,10.6166
2026-01-15 10:39:00,10.72,10.7,10.72,10.7,882.0,944395.0,10.686,10.746199999999998,10.616700000000002
2026-01-15 10:40:00,10.7,10.7,10.71,10.7,622.0,665547.0,10.686,10.7444,10.61685
2026-01-15 10:41:00,10.71,10.7,10.71,10.7,284.0,303903.0,10.686,10.7426,10.617
2026-01-15 10:42:00,10.7,10.7,10.71,10.7,281.0,300844.0,10.686,10.7408,10.6172
2026-01-15 10:43:00,10.7,10.7,10.71,10.69,1072.0,1147146.0,10.686,10.7392,10.6174
2026-01-15 10:44:00,10.7,10.7,10.71,10.7,166.0,177632.0,10.686,10.737400000000001,10.61755
2026-01-15 10:45:00,10.7,10.7,10.71,10.69,454.0,485611.0,10.686,10.735800000000001,10.6177
2026-01-15 10:46:00,10.71,10.7,10.71,10.7,43.0,46021.0,10.686,10.733799999999999,10.61785
2026-01-15 10:47:00,10.7,10.7,10.71,10.7,237.0,253667.0,10.686,10.7322,10.618
2026-01-15 10:48:00,10.7,10.7,10.71,10.7,442.0,472944.0,10.686,10.7314,10.61815
2026-01-15 10:49:00,10.7,10.7,10.7,10.7,61.0,65270.0,10.686,10.7302,10.61825
2026-01-15 10:50:00,10.7,10.72,10.72,10.7,1053.0,1127745.0,10.686,10.7292,10.6185
2026-01-15 10:51:00,10.72,10.72,10.73,10.71,321.0,344082.0,10.686,10.728600000000002,10.61915
2026-01-15 10:52:00,10.72,10.72,10.72,10.72,596.0,638901.0,10.687,10.727199999999998,10.61985
2026-01-15 10:53:00,10.73,10.71,10.73,10.7,1627.0,1742310.0,10.687,10.725999999999999,10.620649999999998
2026-01-15 10:54:00,10.71,10.71,10.72,10.7,465.0,498023.0,10.687,10.7246,10.62125
2026-01-15 10:55:00,10.71,10.7,10.72,10.7,404.0,432683.0,10.687,10.7236,10.621850000000002
2026-01-15 10:56:00,10.7,10.71,10.71,10.7,287.0,307237.0,10.687,10.7228,10.6226
2026-01-15 10:57:00,10.71,10.7,10.71,10.7,672.0,719286.0,10.687,10.722000000000001,10.62345
2026-01-15 10:58:00,10.7,10.7,10.71,10.7,319.0,341408.0,10.687,10.720999999999998,10.62425
2026-01-15 10:59:00,10.7,10.69,10.7,10.69,482.0,515459.0,10.687,10.7192,10.625
2026-01-15 11:00:00,10.69,10.68,10.7,10.68,1388.0,1483747.0,10.687,10.718,10.62565
2026-01-15 11:01:00,10.68,10.69,10.7,10.68,242.0,258679.0,10.687,10.7164,10.62635
2026-01-15 11:02:00,10.69,10.69,10.69,10.68,1128.0,1205664.0,10.687,10.715,10.627099999999999
2026-01-15 11:03:00,10.69,10.7,10.7,10.68,405.0,433077.0,10.687,10.7138,10.62795
2026-01-15 11:04:00,10.69,10.7,10.7,10.69,1402.0,1499064.0,10.687,10.713,10.62895
2026-01-15 11:05:00,10.69,10.7,10.71,10.69,532.0,569219.0,10.687,10.7124,10.63005
2026-01-15 11:06:00,10.7,10.7,10.71,10.7,267.0,285723.0,10.687,10.711400000000001,10.63105
2026-01-15 11:07:00,10.7,10.7,10.71,10.7,302.0,323190.0,10.687,10.7102,10.63205
2026-01-15 11:08:00,10.7,10.69,10.7,10.69,410.0,438561.0,10.687,10.709000000000001,10.6329
2026-01-15 11:09:00,10.7,10.71,10.71,10.69,1111.0,1188705.0,10.687,10.7082,10.63385
2026-01-15 11:10:00,10.71,10.7,10.71,10.7,430.0,460305.0,10.687,10.7074,10.6347
2026-01-15 11:11:00,10.7,10.7,10.71,10.7,162.0,173355.0,10.687,10.7064,10.63565
2026-01-15 11:12:00,10.71,10.7,10.71,10.69,534.0,571321.0,10.687,10.705599999999999,10.636699999999998
2026-01-15 11:13:00,10.69,10.7,10.71,10.69,563.0,602604.0,10.687,10.7054,10.6378
2026-01-15 11:14:00,10.7,10.68,10.71,10.68,2228.0,2382778.0,10.688,10.704599999999997,10.638699999999998
2026-01-15 11:15:00,10.68,10.68,10.69,10.68,503.0,537212.0,10.688,10.7042,10.639599999999998
2026-01-15 11:16:00,10.67,10.67,10.68,10.67,607.0,647872.0,10.688,10.7036,10.640249999999998
2026-01-15 11:17:00,10.67,10.67,10.68,10.67,193.0,205969.0,10.687,10.703,10.640799999999999
2026-01-15 11:18:00,10.67,10.67,10.67,10.67,368.0,392656.0,10.687,10.7022,10.6412
2026-01-15 11:19:00,10.67,10.67,10.67,10.66,593.0,632483.0,10.687,10.701199999999998,10.64165
2026-01-15 11:20:00,10.67,10.68,10.68,10.66,685.0,730975.0,10.687,10.700600000000001,10.6422
2026-01-15 11:21:00,10.68,10.68,10.68,10.67,649.0,693086.0,10.687,10.6998,10.642800000000001
2026-01-15 11:22:00,10.68,10.68,10.68,10.67,107.0,114258.0,10.687,10.698999999999998,10.64335
2026-01-15 11:23:00,10.68,10.67,10.68,10.66,474.0,505890.0,10.687,10.697799999999999,10.643650000000001
2026-01-15 11:24:00,10.67,10.65,10.67,10.65,1833.0,1953303.0,10.687,10.6962,10.643950000000002
2026-01-15 11:25:00,10.65,10.63,10.65,10.63,717.0,762675.0,10.687,10.693999999999999,10.644199999999998
2026-01-15 11:26:00,10.63,10.62,10.64,10.62,543.0,577112.0,10.687,10.6922,10.644400000000001
2026-01-15 11:27:00,10.62,10.63,10.63,10.62,882.0,936953.0,10.686,10.6906,10.6447
2026-01-15 11:28:00,10.63,10.63,10.63,10.63,117.0,124371.0,10.686,10.688999999999998,10.64495
2026-01-15 11:29:00,10.63,10.63,10.64,10.62,292.0,310321.0,10.686,10.6876,10.645050000000001
2026-01-15 11:30:00,10.64,10.63,10.64,10.63,349.0,371234.0,10.686,10.6862,10.645150000000001
2026-01-15 13:01:00,10.64,10.61,10.64,10.6,1904.0,2022210.0,10.685,10.6844,10.6451
2026-01-15 13:02:00,10.59,10.59,10.59,10.58,2057.0,2179186.0,10.684,10.6822,10.64495
2026-01-15 13:03:00,10.59,10.58,10.59,10.58,267.0,282542.0,10.684,10.679799999999998,10.644849999999998
2026-01-15 13:04:00,10.58,10.58,10.59,10.58,766.0,810856.0,10.684,10.6774,10.644649999999999
2026-01-15 13:05:00,10.58,10.58,10.58,10.57,656.0,694064.0,10.684,10.675,10.64435
2026-01-15 13:06:00,10.58,10.58,10.59,10.57,341.0,360669.0,10.683,10.6726,10.644100000000002
2026-01-15 13:07:00,10.59,10.6,10.6,10.59,718.0,760758.0,10.683,10.6706,10.64385
2026-01-15 13:08:00,10.6,10.58,10.6,10.58,490.0,518929.0,10.683,10.668199999999999,10.64355
2026-01-15 13:09:00,10.58,10.58,10.59,10.58,212.0,224363.0,10.683,10.665799999999999,10.6434
2026-01-15 13:10:00,10.58,10.59,10.59,10.58,206.0,218013.0,10.683,10.6632,10.64335
2026-01-15 13:11:00,10.58,10.59,10.59,10.57,1163.0,1230330.0,10.682,10.660599999999999,10.6432
2026-01-15 13:12:00,10.58,10.58,10.59,10.58,590.0,624206.0,10.682,10.657800000000002,10.643000000000002
2026-01-15 13:13:00,10.59,10.6,10.6,10.58,1940.0,2052271.0,10.681,10.6556,10.642999999999999
2026-01-15 13:14:00,10.59,10.6,10.6,10.59,431.0,456679.0,10.681,10.6534,10.64305
2026-01-15 13:15:00,10.59,10.58,10.6,10.58,297.0,314504.0,10.68,10.651000000000002,10.643099999999999
2026-01-15 13:16:00,10.58,10.58,10.59,10.58,652.0,690081.0,10.68,10.648399999999999,10.643149999999999
2026-01-15 13:17:00,10.59,10.59,10.59,10.58,914.0,967904.0,10.68,10.646199999999999,10.6434
2026-01-15 13:18:00,10.59,10.59,10.59,10.58,74.0,78349.0,10.68,10.644,10.64375
2026-01-15 13:19:00,10.59,10.58,10.59,10.57,844.0,893014.0,10.679,10.641799999999998,10.64405
2026-01-15 13:20:00,10.58,10.57,10.58,10.57,824.0,870983.0,10.679,10.6396,10.644400000000001
2026-01-15 13:21:00,10.57,10.58,10.58,10.56,492.0,519969.0,10.679,10.6374,10.6447
2026-01-15 13:22:00,10.58,10.59,10.59,10.57,399.0,422143.0,10.678,10.635399999999999,10.64505
2026-01-15 13:23:00,10.59,10.58,10.59,10.58,372.0,393688.0,10.678,10.633,10.645300000000002
2026-01-15 13:24:00,10.58,10.59,10.59,10.58,146.0,154591.0,10.678,10.6308,10.64565
2026-01-15 13:25:00,10.59,10.58,10.59,10.57,698.0,738455.0,10.678,10.6284,10.645999999999999
2026-01-15 13:26:00,10.57,10.58,10.58,10.57,139.0,147000.0,10.678,10.626,10.646450000000002
2026-01-15 13:27:00,10.57,10.57,10.58,10.57,954.0,1008440.0,10.677,10.623400000000002,10.646949999999999
2026-01-15 13:28:00,10.57,10.58,10.58,10.57,598.0,632576.0,10.677,10.621199999999998,10.64735
2026-01-15 13:29:00,10.58,10.57,10.59,10.57,511.0,540961.0,10.677,10.618400000000001,10.64765
2026-01-15 13:30:00,10.58,10.57,10.58,10.57,107.0,113161.0,10.677,10.6158,10.6478
2026-01-15 13:31:00,10.58,10.6,10.6,10.58,1368.0,1447659.0,10.676,10.6138,10.647950000000002
2026-01-15 13:32:00,10.6,10.6,10.61,10.6,640.0,678416.0,10.676,10.6118,10.6481
2026-01-15 13:33:00,10.6,10.59,10.6,10.59,641.0,678838.0,10.676,10.6096,10.64825
2026-01-15 13:34:00,10.59,10.58,10.59,10.58,313.0,331419.0,10.675,10.6076,10.648399999999999
2026-01-15 13:35:00,10.58,10.58,10.58,10.57,504.0,533228.0,10.675,10.605599999999999,10.64855
2026-01-15 13:36:00,10.58,10.57,10.58,10.57,994.0,1051378.0,10.675,10.603600000000002,10.648700000000002
2026-01-15 13:37:00,10.57,10.56,10.58,10.55,3347.0,3536223.0,10.673,10.601400000000002,10.64875
2026-01-15 13:38:00,10.55,10.56,10.56,10.55,589.0,621784.0,10.673,10.599199999999998,10.648900000000001
2026-01-15 13:39:00,10.56,10.56,10.56,10.55,684.0,722090.0,10.672,10.597000000000001,10.649000000000001
2026-01-15 13:40:00,10.56,10.55,10.56,10.55,362.0,381995.0,10.672,10.594399999999998,10.649150000000002
2026-01-15 13:41:00,10.56,10.56,10.56,10.55,401.0,423349.0,10.672,10.592,10.6493
2026-01-15 13:42:00,10.56,10.56,10.56,10.55,367.0,387386.0,10.672,10.5896,10.6495
2026-01-15 13:43:00,10.55,10.56,10.56,10.55,151.0,159390.0,10.672,10.5874,10.64965
2026-01-15 13:44:00,10.56,10.56,10.56,10.55,465.0,490889.0,10.671,10.5856,10.64975
2026-01-15 13:45:00,10.56,10.56,10.57,10.56,965.0,1019070.0,10.671,10.584200000000001,10.649700000000001
2026-01-15 13:46:00,10.56,10.58,10.58,10.56,1966.0,2078197.0,10.67,10.5834,10.6498
2026-01-15 13:47:00,10.57,10.58,10.58,10.57,453.0,479226.0,10.67,10.5824,10.64985
2026-01-15 13:48:00,10.57,10.59,10.59,10.57,816.0,863710.0,10.67,10.581600000000002,10.649949999999999
2026-01-15 13:49:00,10.59,10.6,10.6,10.59,626.0,663393.0,10.669,10.581000000000001,10.6501
2026-01-15 13:50:00,10.6,10.6,10.6,10.59,175.0,185478.0,10.669,10.5804,10.650250000000002
2026-01-15 13:51:00,10.6,10.6,10.6,10.59,940.0,996371.0,10.669,10.5802,10.650450000000001
2026-01-15 13:52:00,10.6,10.61,10.61,10.6,492.0,521993.0,10.669,10.580599999999999,10.650800000000002
2026-01-15 13:53:00,10.6,10.6,10.61,10.6,410.0,434940.0,10.669,10.581000000000001,10.651100000000001
2026-01-15 13:54:00,10.6,10.64,10.64,10.6,1275.0,1354454.0,10.669,10.5822,10.6516
2026-01-15 13:55:00,10.64,10.62,10.64,10.62,1145.0,1217264.0,10.668,10.583,10.65205
2026-01-15 13:56:00,10.63,10.64,10.64,10.62,763.0,811421.0,10.668,10.584200000000001,10.652700000000003
2026-01-15 13:57:00,10.63,10.63,10.64,10.62,383.0,407192.0,10.668,10.5848,10.6532
2026-01-15 13:58:00,10.62,10.65,10.65,10.62,527.0,560585.0,10.668,10.586199999999998,10.65385
2026-01-15 13:59:00,10.64,10.63,10.64,10.63,308.0,327608.0,10.668,10.587200000000001,10.654300000000001
2026-01-15 14:00:00,10.63,10.63,10.64,10.63,847.0,900442.0,10.668,10.588,10.654750000000002
2026-01-15 14:01:00,10.63,10.63,10.64,10.63,652.0,693338.0,10.668,10.588799999999999,10.6552
2026-01-15 14:02:00,10.63,10.62,10.63,10.61,942.0,1000408.0,10.668,10.589599999999997,10.65555
2026-01-15 14:03:00,10.62,10.61,10.63,10.61,633.0,672323.0,10.668,10.5898,10.655899999999999
2026-01-15 14:04:00,10.61,10.61,10.61,10.6,258.0,273659.0,10.667,10.59,10.65625
2026-01-15 14:05:00,10.61,10.62,10.62,10.61,592.0,628358.0,10.667,10.5908,10.656649999999999
2026-01-15 14:06:00,10.61,10.61,10.62,10.61,604.0,640933.0,10.667,10.5914,10.657
2026-01-15 14:07:00,10.61,10.62,10.62,10.61,738.0,783418.0,10.667,10.592,10.657449999999999
2026-01-15 14:08:00,10.62,10.62,10.63,10.62,878.0,932729.0,10.667,10.5926,10.657949999999998
2026-01-15 14:09:00,10.63,10.63,10.64,10.62,2218.0,2356822.0,10.667,10.593600000000002,10.65845
2026-01-15 14:10:00,10.63,10.63,10.65,10.63,687.0,730998.0,10.666,10.5948,10.658900000000001
2026-01-15 14:11:00,10.62,10.62,10.63,10.62,1331.0,1414418.0,10.666,10.5956,10.659299999999998
2026-01-15 14:12:00,10.61,10.62,10.63,10.61,860.0,913785.0,10.666,10.596200000000001,10.659749999999999
2026-01-15 14:13:00,10.62,10.63,10.63,10.61,1293.0,1373605.0,10.666,10.5972,10.660249999999998
2026-01-15 14:14:00,10.63,10.62,10.64,10.62,1084.0,1152300.0,10.666,10.5978,10.660649999999999
2026-01-15 14:15:00,10.63,10.63,10.64,10.61,1024.0,1088532.0,10.666,10.5988,10.6611
2026-01-15 14:16:00,10.63,10.63,10.63,10.62,679.0,721724.0,10.665,10.5998,10.66145
2026-01-15 14:17:00,10.63,10.63,10.64,10.63,823.0,875635.0,10.665,10.600999999999999,10.66185
2026-01-15 14:18:00,10.64,10.63,10.64,10.62,1444.0,1535510.0,10.665,10.602,10.662250000000002
2026-01-15 14:19:00,10.63,10.64,10.64,10.63,1239.0,1318213.0,10.665,10.603399999999999,10.6627
2026-01-15 14:20:00,10.64,10.64,10.64,10.63,817.0,869266.0,10.665,10.604800000000001,10.663350000000001
2026-01-15 14:21:00,10.64,10.64,10.64,10.63,1142.0,1214762.0,10.665,10.605599999999999,10.66415
2026-01-15 14:22:00,10.63,10.63,10.64,10.63,996.0,1059493.0,10.665,10.6062,10.66495
2026-01-15 14:23:00,10.63,10.61,10.64,10.61,1042.0,1107235.0,10.665,10.606599999999998,10.66525
2026-01-15 14:24:00,10.62,10.64,10.64,10.62,631.0,670994.0,10.665,10.607800000000003,10.6653
2026-01-15 14:25:00,10.64,10.65,10.65,10.63,994.0,1058060.0,10.664,10.609200000000001,10.66525
2026-01-15 14:26:00,10.65,10.65,10.65,10.64,804.0,856199.0,10.664,10.6108,10.66545
2026-01-15 14:27:00,10.65,10.65,10.65,10.63,1420.0,1511377.0,10.664,10.6126,10.665700000000001
2026-01-15 14:28:00,10.65,10.66,10.66,10.64,2934.0,3126110.0,10.664,10.614600000000001,10.66625
2026-01-15 14:29:00,10.65,10.65,10.66,10.64,1164.0,1239889.0,10.664,10.6164,10.666650000000002
2026-01-15 14:30:00,10.64,10.62,10.64,10.62,1020.0,1084799.0,10.664,10.617800000000003,10.666300000000001
2026-01-15 14:31:00,10.62,10.63,10.64,10.62,1114.0,1184161.0,10.664,10.619200000000001,10.6659
2026-01-15 14:32:00,10.63,10.62,10.64,10.62,1882.0,2000170.0,10.664,10.620400000000002,10.66535
2026-01-15 14:33:00,10.62,10.61,10.62,10.61,957.0,1016024.0,10.663,10.6214,10.6648
2026-01-15 14:34:00,10.62,10.62,10.62,10.61,1193.0,1267025.0,10.663,10.6226,10.664449999999999
2026-01-15 14:35:00,10.62,10.61,10.63,10.61,1039.0,1103506.0,10.663,10.6236,10.663800000000002
2026-01-15 14:36:00,10.61,10.61,10.62,10.6,1555.0,1650750.0,10.663,10.6242,10.6629
2026-01-15 14:37:00,10.61,10.6,10.62,10.6,1862.0,1975740.0,10.662,10.624600000000001,10.661999999999999
2026-01-15 14:38:00,10.6,10.6,10.62,10.6,1089.0,1155240.0,10.662,10.6248,10.66105
2026-01-15 14:39:00,10.6,10.6,10.62,10.6,1005.0,1066321.0,10.662,10.6248,10.6599
2026-01-15 14:40:00,10.62,10.62,10.62,10.61,937.0,994816.0,10.662,10.6252,10.65905
2026-01-15 14:41:00,10.61,10.63,10.63,10.61,868.0,921867.0,10.662,10.625800000000002,10.65825
2026-01-15 14:42:00,10.63,10.64,10.64,10.63,859.0,913794.0,10.662,10.6264,10.6575
2026-01-15 14:43:00,10.64,10.63,10.64,10.62,2238.0,2378959.0,10.661,10.627,10.656749999999999
2026-01-15 14:44:00,10.62,10.61,10.63,10.61,1356.0,1441032.0,10.661,10.6264,10.655850000000001
2026-01-15 14:45:00,10.62,10.63,10.64,10.62,1330.0,1413759.0,10.661,10.626600000000002,10.6551
2026-01-15 14:46:00,10.62,10.63,10.64,10.62,2385.0,2535182.0,10.661,10.6264,10.65425
2026-01-15 14:47:00,10.62,10.64,10.65,10.62,1557.0,1655566.0,10.661,10.626600000000002,10.653549999999997
2026-01-15 14:48:00,10.63,10.62,10.63,10.61,2012.0,2137110.0,10.66,10.626000000000001,10.65295
2026-01-15 14:49:00,10.62,10.63,10.63,10.61,1989.0,2113567.0,10.66,10.626000000000001,10.652299999999999
2026-01-15 14:50:00,10.63,10.62,10.63,10.62,1805.0,1917783.0,10.66,10.625800000000002,10.65155
2026-01-15 14:51:00,10.61,10.64,10.64,10.61,3344.0,3554506.0,10.66,10.626000000000001,10.651
2026-01-15 14:52:00,10.63,10.63,10.64,10.63,4975.0,5294251.0,10.659,10.6262,10.6502
2026-01-15 14:53:00,10.63,10.63,10.64,10.63,955.0,1015307.0,10.659,10.626600000000002,10.649499999999998
2026-01-15 14:54:00,10.63,10.62,10.64,10.62,1768.0,1879449.0,10.659,10.626800000000001,10.648700000000002
2026-01-15 14:55:00,10.63,10.64,10.64,10.63,1016.0,1080160.0,10.659,10.6272,10.648150000000001
2026-01-15 14:56:00,10.63,10.64,10.64,10.63,1682.0,1789060.0,10.659,10.6278,10.6476
2026-01-15 14:57:00,10.64,10.65,10.65,10.64,1794.0,1909372.0,10.659,10.6284,10.64715
2026-01-15 14:58:00,10.65,10.65,10.65,10.65,5.0,5325.0,10.659,10.629000000000001,10.64665
2026-01-15 14:59:00,10.65,10.65,10.65,10.65,0.0,0.0,10.659,10.6294,10.646
2026-01-15 15:00:00,10.66,10.66,10.66,10.66,1675.0,1785550.0,10.659,10.63,10.6456
